time_sec,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,FR_hip_joint,FR_thigh_joint,FR_calf_joint,FL_hip_joint,FL_thigh_joint,FL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,FR_hip_joint_vel,FR_thigh_joint_vel,FR_calf_joint_vel,FL_hip_joint_vel,FL_thigh_joint_vel,FL_calf_joint_vel,RR_hip_joint_vel,RR_thigh_joint_vel,RR_calf_joint_vel,RL_hip_joint_vel,RL_thigh_joint_vel,RL_calf_joint_vel
0.064000,-0.146147,0.065500,0.296527,-0.166056,-0.015774,0.041829,-0.985102,0.019429,-0.032241,0.066019,-0.097130,-0.016107,0.884919,0.005091,-0.798257,0.106208,-0.042319,0.754579,-0.010244,-0.031282,-0.773923,0.043008,0.009561,0.856634,-0.148170,-0.623920,-0.819482,0.774887,-0.559637,-0.397576,0.017196,-0.637912,-0.419548,-0.144802,-0.870673,0.082442,-0.611011
0.066000,-0.146113,0.065435,0.296660,-0.165207,-0.015742,0.041921,-0.985242,0.017094,-0.032718,0.066694,-0.077330,-0.016991,0.862630,0.003354,-0.799369,0.105938,-0.043455,0.753797,-0.010174,-0.032457,-0.774614,0.042550,0.007948,0.856613,-0.149178,-0.868942,-0.556299,-0.135161,-0.567952,-0.390873,0.034844,-0.587433,-0.345432,-0.228923,-0.806526,-0.010373,-0.503949
0.068000,-0.146081,0.065271,0.296836,-0.164247,-0.015725,0.041363,-0.985426,0.015814,-0.081867,0.088050,0.570504,0.071777,0.968323,-0.003630,-0.796238,0.082630,-0.046112,0.752644,-0.009898,-0.032370,-0.775075,0.042009,0.007577,0.855194,-0.148629,-3.491979,1.565920,-11.654068,-1.328409,-0.576580,0.138052,0.043428,-0.230588,-0.270345,-0.185909,-0.709750,0.274736
0.070000,-0.146029,0.065078,0.297008,-0.163248,-0.015553,0.040363,-0.985636,0.026116,-0.096697,0.085536,0.981274,0.295846,1.010571,-0.011961,-0.793371,0.062132,-0.049448,0.751575,-0.010526,-0.031567,-0.774854,0.041111,0.007914,0.852283,-0.146610,-4.165334,1.433197,-10.248839,-1.667790,-0.534363,-0.314260,0.401399,0.110798,-0.449239,0.168747,-1.455496,1.009140
0.072000,-0.145931,0.064945,0.297135,-0.162277,-0.015067,0.039386,-0.985844,0.049149,-0.066503,0.063850,0.907152,0.602143,0.995568,-0.017653,-0.794627,0.065249,-0.051859,0.750819,-0.013322,-0.031149,-0.773700,0.039664,0.007906,0.848053,-0.143500,-2.845847,-0.627912,1.558332,-1.205798,-0.378464,-1.397958,0.209239,0.576648,-0.723663,-0.004181,-2.114856,1.555267
0.074000,-0.145787,0.064924,0.297267,-0.161323,-0.014340,0.039065,-0.986024,0.071850,-0.010448,0.065990,0.219381,0.733762,0.992823,-0.020018,-0.797759,0.077941,-0.052424,0.750307,-0.017332,-0.032712,-0.772460,0.038518,0.006275,0.843337,-0.140083,-1.182457,-1.565782,6.346025,-0.282332,-0.255848,-2.004704,-0.781365,0.619927,-0.572687,-0.815281,-2.358195,1.708214
0.076000,-0.145622,0.065002,0.297461,-0.160346,-0.013579,0.039627,-0.986172,0.082731,0.039021,0.097068,-0.656730,0.623785,1.025369,-0.020748,-0.798663,0.076152,-0.051328,0.749787,-0.020798,-0.036587,-0.772109,0.038143,0.002691,0.838999,-0.137034,-0.365322,-0.452092,-0.894594,0.547899,-0.260056,-1.733333,-1.937916,0.175981,-0.187525,-1.791930,-2.169016,1.524632
0.078000,-0.145468,0.065084,0.297704,-0.159328,-0.012958,0.040218,-0.986321,0.076945,0.041249,0.121169,-0.662822,0.479384,1.060269,-0.022367,-0.797314,0.059671,-0.050406,0.748856,-0.022922,-0.040444,-0.772840,0.038469,-0.000957,0.834921,-0.134007,-0.809498,0.674431,-8.240450,0.461102,-0.465423,-1.061632,-1.928258,-0.365755,0.163128,-1.823891,-2.038560,1.513488
0.080000,-0.145348,0.065085,0.297935,-0.158307,-0.012545,0.039792,-0.986508,0.059986,0.000223,0.115650,0.375098,0.437137,1.047723,-0.025919,-0.796875,0.047288,-0.051651,0.747290,-0.023599,-0.041077,-0.774116,0.037353,-0.002418,0.830597,-0.130358,-1.775624,0.219663,-6.191216,-0.622586,-0.783164,-0.338898,-0.316546,-0.637852,-0.558368,-0.730843,-2.162122,1.824337
0.082000,-0.145256,0.065040,0.298130,-0.157332,-0.012273,0.038455,-0.986720,0.046089,-0.022431,0.097619,1.296629,0.443342,0.990029,-0.030022,-0.799083,0.049075,-0.053221,0.743878,-0.008343,-0.038845,-0.775730,0.035348,-0.001940,0.826089,-0.126219,-2.051691,-1.104095,0.893209,-0.785092,-1.705900,7.628346,1.115851,-0.807147,-1.002570,0.239116,-2.254000,2.069597
